payment_id,loan_id,fecha_pago,monto_pagado,estado_pago,canal_pago
P6788681,L001494,2023-07-01,1852.74,Parcial,Agente
P1995859,L000939,2023-07-02,801.06,Pagado,App
P9180249,L001265,2023-07-02,3004.91,Pagado,App
P7447920,L001559,2023-07-02,6552.19,Pagado,App
P6890320,L001629,2023-07-02,7439.69,Pagado,App
P2501223,L001704,2023-07-02,9287.75,Pagado,Agencia
P4842788,L000022,2023-07-03,22800.73,Pagado,Agente
P5419132,L001179,2023-07-03,1365.47,Pagado,Débito automático
P4046805,L001688,2023-07-03,910.04,Pagado,Agencia
P4909069,L000374,2023-07-04,1337.5,Parcial,App
P7053704,L001166,2023-07-04,1156.28,Pagado,Agente
P2438621,L001515,2023-07-04,352.35,Pagado,App
P8909005,L001516,2023-07-04,2258.24,Pagado,App
P9679860,L000588,2023-07-05,224.97,Pagado,Débito automático
P6195254,L001657,2023-07-05,671.37,Pagado,Agencia
P8666995,L000634,2023-07-06,403.54,Pagado,Agencia
P4008898,L001049,2023-07-06,2121.79,Parcial,Agente
P5528972,L000021,2023-07-07,5152.91,Pagado,Agente
P3117636,L000205,2023-07-07,2377.5,Pagado,App
P5006492,L000308,2023-07-07,455.63,Vencido,App
P6277776,L000920,2023-07-07,1176.25,Pagado,App
P9898037,L001362,2023-07-07,4252.16,Pagado,Agencia
P5855124,L000015,2023-07-08,281.31,Pagado,App
P2909540,L000429,2023-07-08,2777.13,Vencido,Débito automático
P2264218,L000462,2023-07-08,287.27,Parcial,Agente
P4171246,L001537,2023-07-09,5703.48,Pagado,Agente
P8418210,L000147,2023-07-11,430.12,Pagado,Agente
P1985360,L000791,2023-07-11,5214.3,Pagado,Débito automático
P3486379,L001193,2023-07-11,1015.44,Pagado,App
P7615632,L001770,2023-07-11,1785.15,Pagado,Agencia
P6956059,L000875,2023-07-12,1049.99,Parcial,App
P5291430,L001290,2023-07-12,8517.03,Pagado,Agente
P3420404,L000630,2023-07-13,3256.01,Vencido,Débito automático
P4517316,L000866,2023-07-13,1763.24,Pagado,App
P6307189,L001461,2023-07-13,2873.59,Pagado,App
P5667265,L000006,2023-07-14,280.66,Pagado,Agencia
P7884990,L000655,2023-07-14,5555.83,Pagado,App
P5561139,L001673,2023-07-14,5828.95,Pagado,App
P3670226,L000168,2023-07-15,275.82,Pagado,Débito automático
P9555575,L000457,2023-07-17,1339.43,Pagado,App
P2567880,L000492,2023-07-17,2933.05,Pagado,Débito automático
P7651393,L000512,2023-07-17,1887.91,Pagado,Agencia
P9010350,L000705,2023-07-17,1627.55,Parcial,Agencia
P3607356,L001071,2023-07-17,1259.3,Pagado,Agente
P4312117,L001454,2023-07-17,639.5,Parcial,Agente
P1091762,L001537,2023-07-17,5100.11,Pagado,App
P7163058,L000549,2023-07-18,1171.8,Pagado,App
P3760475,L000722,2023-07-18,1203.1,Parcial,Agencia
P1966829,L001220,2023-07-18,3700.64,Pagado,Agencia
P5412305,L001299,2023-07-18,1179.79,Pagado,Agente
P5172867,L001704,2023-07-18,12721.95,Parcial,Débito automático
P2685524,L000985,2023-07-19,2353.72,Pagado,Débito automático
P2789949,L001594,2023-07-19,717.48,Pagado,App
P6944126,L000063,2023-07-20,615.22,Pagado,Agencia
P5508325,L000949,2023-07-20,1096.56,Pagado,App
P1273509,L001748,2023-07-20,321.51,Pagado,Agencia
P1009594,L000043,2023-07-21,1314.67,Pagado,App
P6379867,L000750,2023-07-21,17897.42,Pagado,Agente
P4589118,L001745,2023-07-21,2402.33,Pagado,Agente
P9564488,L000457,2023-07-22,1100.7,Pagado,App
P8185805,L001461,2023-07-22,2908.6,Pagado,Agencia
P9407451,L001476,2023-07-22,143.75,Pagado,Agencia
P9897858,L000043,2023-07-23,1022.66,Pagado,Débito automático
P7663113,L001243,2023-07-24,2464.53,Pagado,Agencia
P7865099,L001265,2023-07-24,2589.29,Parcial,Agencia
P7352484,L001336,2023-07-24,2759.34,Vencido,Débito automático
P3843767,L000847,2023-07-25,733.8,Pagado,Agente
P7724393,L000873,2023-07-25,1556.31,Pagado,Débito automático
P7979148,L000399,2023-07-26,2287.67,Pagado,App
P5990296,L000911,2023-07-26,15706.33,Pagado,Débito automático
P7917892,L001344,2023-07-26,3110.31,Pagado,App
P4337174,L000042,2023-07-27,3710.02,Pagado,Débito automático
P2344047,L000088,2023-07-27,2427.89,Pagado,App
P8412854,L000722,2023-07-27,830.15,Pagado,Agente
P9930189,L000939,2023-07-27,839.7,Pagado,App
P3829301,L001461,2023-07-27,2155.38,Parcial,Agencia
P7365745,L001609,2023-07-27,161.35,Parcial,Agente
P8245206,L000830,2023-07-28,3631.23,Pagado,Débito automático
P8221506,L001666,2023-07-28,295.64,Pagado,Agencia
P7597509,L000614,2023-07-30,1211.89,Pagado,App
P4660940,L001243,2023-07-30,1821.09,Pagado,Agente
P8212326,L000142,2023-07-31,643.36,Pagado,Agente
P4197346,L001275,2023-07-31,2313.88,Pagado,App
P2322557,L001338,2023-07-31,782.13,Pagado,Agencia
P1098919,L000186,2023-08-01,1141.62,Pagado,Agencia
P6749046,L001264,2023-08-01,1298.58,Pagado,App
P5090740,L001415,2023-08-01,3998.79,Vencido,Débito automático
P8475204,L001421,2023-08-01,2735.98,Pagado,Débito automático
P1649691,L000122,2023-08-02,3718.62,Pagado,Débito automático
P2932288,L000447,2023-08-02,1165.94,Pagado,App
P8639213,L000886,2023-08-02,1860.89,Pagado,App
P5715824,L000939,2023-08-02,867.2,Pagado,App
P9401909,L000823,2023-08-03,521.56,Pagado,Agente
P2627170,L001170,2023-08-03,286.48,Parcial,Débito automático
P3839632,L001787,2023-08-04,931.18,Pagado,Agencia
P4905582,L000015,2023-08-05,318.09,Pagado,Débito automático
P2582524,L000062,2023-08-05,8067.46,Pagado,App
P9482016,L001333,2023-08-05,1196.65,Pagado,App
P8746753,L000469,2023-08-07,6784.03,Parcial,Agencia
P3861635,L001516,2023-08-07,2130.86,Pagado,Agencia
P4371891,L000578,2023-08-08,6792.73,Pagado,App
P1358241,L001708,2023-08-08,9907.15,Pagado,App
P3180906,L000374,2023-08-10,1548.99,Pagado,Débito automático
P4817541,L000646,2023-08-10,354.17,Pagado,Débito automático
P3806047,L000925,2023-08-10,459.86,Pagado,App
P3478196,L001130,2023-08-10,1138.43,Pagado,Agencia
P4335942,L000006,2023-08-11,240.75,Pagado,Débito automático
P3587398,L000836,2023-08-11,954.16,Pagado,Agente
P8959049,L001293,2023-08-11,163.88,Pagado,App
P1094709,L001402,2023-08-11,306.14,Pagado,App
P6394323,L000472,2023-08-12,722.7,Pagado,Agencia
P9832340,L001126,2023-08-12,1694.39,Pagado,App
P7474950,L001149,2023-08-12,329.54,Vencido,Agente
P2919549,L000397,2023-08-13,9291.51,Pagado,Débito automático
P5952504,L000784,2023-08-13,5807.33,Pagado,Débito automático
P5352450,L001253,2023-08-13,3253.47,Pagado,App
P1661769,L001308,2023-08-13,7746.71,Parcial,Agente
P5358838,L001660,2023-08-13,6423.54,Pagado,App
P8531761,L000500,2023-08-14,3031.6,Parcial,App
P4603680,L000906,2023-08-14,822.98,Pagado,Débito automático
P2023137,L001181,2023-08-14,2635.48,Pagado,Débito automático
P2054635,L001482,2023-08-14,520.45,Pagado,App
P3705263,L001505,2023-08-14,2644.08,Vencido,Agente
P2191383,L000995,2023-08-15,444.01,Pagado,App
P4263591,L001572,2023-08-16,396.58,Pagado,Agente
P1445199,L000006,2023-08-17,431.6,Pagado,App
P4712363,L000783,2023-08-17,1346.58,Vencido,Agencia
P9102153,L000886,2023-08-17,1972.36,Pagado,Agente
P8183451,L000937,2023-08-17,271.11,Pagado,Agencia
P7262974,L000532,2023-08-18,1861.18,Pagado,Débito automático
P4156856,L000768,2023-08-18,791.36,Pagado,Agente
P4183910,L001712,2023-08-18,1435.89,Pagado,App
P9958741,L001618,2023-08-19,245.69,Pagado,Agencia
P8659448,L001314,2023-08-20,799.54,Pagado,Débito automático
P6438436,L000043,2023-08-21,1605.81,Parcial,App
P5691405,L001613,2023-08-22,1220.22,Pagado,Débito automático
P3919694,L000140,2023-08-23,397.62,Pagado,Agencia
P6036433,L001257,2023-08-23,468.67,Vencido,Débito automático
P4878226,L001306,2023-08-23,6414.6,Pagado,App
P1119354,L001537,2023-08-23,4109.68,Pagado,Débito automático
P1959074,L000086,2023-08-24,1183.82,Pagado,Agente
P4407238,L001394,2023-08-24,1598.0,Pagado,App
P1177698,L001477,2023-08-24,3694.54,Parcial,App
P5380657,L001573,2023-08-24,3887.3,Parcial,App
P3950888,L000163,2023-08-25,1469.7,Pagado,App
P7106512,L001041,2023-08-25,142.04,Pagado,App
P6013715,L001081,2023-08-25,1214.11,Pagado,Débito automático
P9665502,L001585,2023-08-25,5689.82,Pagado,Débito automático
P8932696,L001696,2023-08-25,4861.3,Parcial,Débito automático
P1759836,L000730,2023-08-26,265.21,Pagado,Agencia
P9677559,L001026,2023-08-26,2511.63,Pagado,App
P1681729,L001401,2023-08-26,1265.45,Parcial,Débito automático
P6113416,L001762,2023-08-26,1079.44,Pagado,Débito automático
P9702060,L000655,2023-08-27,2533.07,Pagado,Débito automático
P1890282,L001383,2023-08-27,6581.47,Pagado,Débito automático
P2075091,L001558,2023-08-28,65.68,Pagado,App
P5914425,L001667,2023-08-29,901.15,Pagado,Agente
P6430463,L001712,2023-08-29,1529.92,Pagado,App
P8235969,L000133,2023-08-30,720.2,Pagado,App
P9284509,L000276,2023-08-30,1139.67,Pagado,Agente
P1971500,L001016,2023-08-30,2444.52,Pagado,Agencia
P7189439,L001052,2023-08-30,2242.88,Pagado,Agente
P3922635,L001136,2023-08-30,1184.32,Pagado,Débito automático
P1898516,L001160,2023-08-30,3099.56,Pagado,App
P2375453,L000092,2023-08-31,72.58,Pagado,Agencia
P2262382,L000109,2023-08-31,975.9,Pagado,Agencia
P8796514,L000228,2023-08-31,1278.37,Pagado,App
P3307963,L000494,2023-09-01,228.03,Pagado,Agencia
P5742531,L001245,2023-09-01,1683.3,Parcial,Débito automático
P9911007,L001714,2023-09-01,997.96,Parcial,App
P7891662,L000309,2023-09-02,1706.84,Pagado,Agencia
P6632941,L001146,2023-09-02,2089.26,Vencido,Agente
P9915915,L001526,2023-09-02,256.01,Pagado,App
P1452421,L000195,2023-09-03,135.22,Pagado,App
P1272499,L000532,2023-09-03,1106.01,Pagado,Débito automático
P3795835,L000555,2023-09-03,2435.36,Pagado,Agencia
P9767475,L001181,2023-09-03,1249.66,Pagado,Agencia
P1072773,L001362,2023-09-03,4338.98,Pagado,App
P4087809,L000791,2023-09-04,4358.93,Pagado,App
P8530347,L000841,2023-09-04,126.72,Pagado,Débito automático
P9518424,L000301,2023-09-05,615.22,Pagado,App
P6312692,L000319,2023-09-05,4668.75,Pagado,App
P8558523,L000474,2023-09-05,847.42,Pagado,Débito automático
P1734947,L000539,2023-09-05,5419.4,Pagado,Agencia
P8022366,L001253,2023-09-05,4221.59,Pagado,Agencia
P6399642,L001365,2023-09-05,354.12,Pagado,App
P4726098,L001603,2023-09-05,8443.89,Parcial,App
P9874152,L000101,2023-09-06,302.32,Parcial,App
P9969688,L001256,2023-09-07,1061.13,Pagado,App
P8858359,L001712,2023-09-07,1877.54,Pagado,Agente
P2147909,L000319,2023-09-08,3635.65,Parcial,Agente
P9901266,L000397,2023-09-08,9506.9,Pagado,Débito automático
P4136665,L000907,2023-09-08,160.52,Pagado,Agencia
P9776935,L001299,2023-09-08,1442.38,Parcial,Débito automático
P5623138,L001545,2023-09-08,2500.46,Parcial,Agente
P5037710,L000743,2023-09-09,306.49,Pagado,Débito automático
P8698199,L001577,2023-09-09,4909.66,Pagado,App
P4622201,L001734,2023-09-09,4412.12,Pagado,Débito automático
P1485654,L000322,2023-09-10,1189.9,Pagado,Débito automático
P4580613,L000970,2023-09-10,3817.78,Pagado,App
P1983738,L000080,2023-09-11,3816.13,Pagado,Agencia
P2386982,L000925,2023-09-11,633.47,Parcial,Agencia
P5152562,L000739,2023-09-12,4843.67,Pagado,Débito automático
P6360633,L001146,2023-09-12,1993.36,Pagado,Agente
P7430982,L001270,2023-09-12,3173.89,Pagado,App
P8818250,L000779,2023-09-13,2119.91,Pagado,App
P8206700,L000906,2023-09-16,598.12,Pagado,Agencia
P5383935,L001540,2023-09-16,1094.62,Pagado,Débito automático
P4867786,L000240,2023-09-17,4137.59,Pagado,Débito automático
P6686328,L000399,2023-09-17,3087.86,Pagado,Agente
P3213658,L000725,2023-09-18,1540.7,Pagado,App
P8640615,L000158,2023-09-19,116.46,Pagado,App
P5311242,L000346,2023-09-19,2661.32,Pagado,App
P4504577,L000771,2023-09-19,1282.28,Pagado,App
P3401116,L000330,2023-09-20,640.21,Pagado,Agencia
P7656950,L001476,2023-09-20,657.71,Pagado,Agencia
P1229419,L000297,2023-09-21,1769.0,Pagado,Débito automático
P3640899,L000426,2023-09-21,5615.4,Pagado,Agencia
P8101036,L000520,2023-09-21,6405.73,Pagado,Agencia
P3146546,L001259,2023-09-21,1783.25,Pagado,Débito automático
P2477398,L000286,2023-09-22,56.87,Pagado,App
P7111929,L000500,2023-09-22,3328.61,Pagado,Agencia
P5391883,L000574,2023-09-22,2834.61,Pagado,Débito automático
P4928578,L000750,2023-09-22,9248.58,Pagado,Débito automático
P4142605,L000529,2023-09-23,1909.76,Parcial,App
P1415846,L000120,2023-09-24,889.82,Pagado,Agencia
P7251976,L000405,2023-09-24,9371.64,Pagado,Agente
P8490038,L000743,2023-09-24,211.23,Parcial,Agencia
P4233407,L001185,2023-09-24,862.78,Pagado,Agencia
P8584194,L001266,2023-09-24,1837.55,Pagado,Débito automático
P1247041,L001683,2023-09-24,497.95,Pagado,App
P6007072,L000042,2023-09-25,3315.21,Parcial,App
P2903561,L000297,2023-09-25,1803.45,Pagado,Débito automático
P6752576,L000105,2023-09-26,559.18,Pagado,Agencia
P8738745,L001450,2023-09-26,431.57,Parcial,App
P3661058,L001697,2023-09-26,4185.67,Pagado,Agencia
P9224219,L000220,2023-09-27,125.46,Pagado,App
P4116163,L000830,2023-09-27,5648.59,Pagado,Débito automático
P1780146,L001360,2023-09-28,12555.84,Pagado,App
P2984841,L001436,2023-09-28,876.75,Pagado,Agente
P7668174,L001545,2023-09-28,2761.3,Pagado,Agencia
P8713146,L000221,2023-09-29,341.92,Pagado,App
P2446455,L000585,2023-09-29,1421.47,Pagado,Agente
P9309978,L000929,2023-09-29,534.78,Parcial,App
P6885707,L000939,2023-09-29,786.3,Parcial,Agente
P8979730,L000472,2023-09-30,849.22,Pagado,App
P6802559,L000823,2023-09-30,278.69,Pagado,App
P5511711,L000847,2023-09-30,551.31,Pagado,App
P2834914,L000875,2023-09-30,1110.65,Pagado,Agencia
P9419427,L001496,2023-09-30,2177.38,Pagado,Agente
P2315798,L000823,2023-10-01,434.24,Pagado,App
P7031903,L000874,2023-10-01,813.1,Parcial,Agente
P3612506,L001661,2023-10-01,293.7,Pagado,App
P6960453,L000019,2023-10-02,371.72,Parcial,Agencia
P9431778,L000596,2023-10-02,1002.64,Pagado,Agencia
P1728977,L000010,2023-10-03,3637.13,Pagado,App
P9910914,L000166,2023-10-03,3132.82,Pagado,App
P4018677,L000865,2023-10-03,2006.85,Pagado,Agencia
P8534089,L000872,2023-10-03,159.69,Pagado,App
P6459913,L001609,2023-10-03,213.09,Pagado,Débito automático
P8224541,L000860,2023-10-04,2754.79,Pagado,Débito automático
P8962169,L001231,2023-10-04,3763.66,Pagado,Débito automático
P2407191,L000508,2023-10-05,4187.25,Pagado,App
P1206159,L001037,2023-10-05,2829.88,Pagado,App
P5449526,L001148,2023-10-05,31.39,Pagado,Agencia
P5389135,L001329,2023-10-05,987.58,Pagado,Agencia
P7853787,L000268,2023-10-06,1064.93,Pagado,Débito automático
P2224284,L000601,2023-10-06,2586.83,Pagado,App
P1633110,L001752,2023-10-06,274.6,Pagado,Agencia
P2788238,L000163,2023-10-07,1504.97,Pagado,Débito automático
P5635017,L000233,2023-10-07,5600.56,Pagado,Débito automático
P2903351,L000568,2023-10-07,569.81,Vencido,Débito automático
P7387623,L000847,2023-10-07,647.14,Pagado,Agencia
P1882629,L000426,2023-10-08,6980.09,Pagado,Agente
P1842524,L000163,2023-10-10,1184.94,Pagado,Débito automático
P6207779,L000469,2023-10-10,6765.93,Pagado,Agente
P1176962,L000879,2023-10-10,876.13,Pagado,App
P4449052,L001427,2023-10-11,73.53,Pagado,App
P5476583,L000037,2023-10-12,242.4,Pagado,Agente
P9467339,L001742,2023-10-12,5726.56,Parcial,App
P6254384,L000914,2023-10-13,3929.08,Pagado,App
P2731434,L000979,2023-10-13,1220.13,Pagado,Débito automático
P1003282,L001748,2023-10-13,391.79,Pagado,Débito automático
P5204459,L000593,2023-10-14,4263.22,Pagado,Agencia
P4676367,L000716,2023-10-14,473.34,Pagado,Agencia
P3667199,L000964,2023-10-14,4508.43,Pagado,App
P3900427,L001185,2023-10-14,884.27,Pagado,App
P3658100,L001267,2023-10-15,258.58,Pagado,App
P9466346,L001289,2023-10-16,3783.51,Pagado,Agente
P9769953,L001381,2023-10-16,1207.26,Pagado,App
P7150383,L001290,2023-10-17,6804.79,Parcial,Agencia
P5901239,L000250,2023-10-18,26242.67,Pagado,App
P3217273,L000345,2023-10-18,4521.75,Parcial,Agente
P3088344,L000545,2023-10-18,1841.8,Pagado,App
P7425329,L001041,2023-10-18,83.08,Pagado,App
P7515956,L001113,2023-10-18,222.13,Pagado,App
P7948850,L000428,2023-10-19,1587.55,Pagado,Débito automático
P8678589,L000538,2023-10-19,2406.42,Pagado,Débito automático
P9816043,L000657,2023-10-19,646.1,Pagado,Agente
P1098967,L001437,2023-10-19,4703.93,Pagado,App
P9481739,L000397,2023-10-20,7661.28,Pagado,Débito automático
P4590102,L000678,2023-10-20,921.96,Pagado,Agente
P7919359,L001585,2023-10-20,5347.99,Pagado,App
P7186390,L000470,2023-10-21,146.42,Pagado,Agencia
P5388275,L000777,2023-10-21,188.13,Parcial,Agente
P1770553,L001049,2023-10-21,1490.91,Pagado,Agencia
P6174418,L000431,2023-10-22,1750.65,Pagado,Agencia
P3129542,L001026,2023-10-22,2070.17,Pagado,App
P1147701,L001415,2023-10-22,3027.83,Pagado,Agencia
P7591477,L001769,2023-10-22,1501.77,Parcial,App
P6843509,L000886,2023-10-23,1678.12,Pagado,App
P5409307,L000933,2023-10-23,1247.17,Pagado,Agencia
P2660521,L001622,2023-10-23,4027.57,Pagado,Débito automático
P3600895,L001714,2023-10-24,810.85,Parcial,Agencia
P9398441,L000040,2023-10-25,7086.48,Parcial,App
P2942630,L001292,2023-10-25,768.64,Pagado,Débito automático
P4668136,L000004,2023-10-26,539.89,Pagado,App
P8999183,L000087,2023-10-26,2111.91,Pagado,Agencia
P7238933,L001026,2023-10-26,2314.33,Pagado,Agencia
P9261472,L001355,2023-10-26,904.53,Vencido,Débito automático
P6986802,L001653,2023-10-26,5265.07,Parcial,App
P4643811,L001683,2023-10-26,519.43,Pagado,App
P7542890,L000186,2023-10-27,879.02,Pagado,Débito automático
P5896624,L000298,2023-10-27,3579.74,Pagado,Agencia
P9199017,L000924,2023-10-27,9501.85,Vencido,App
P8779334,L001685,2023-10-27,3177.13,Parcial,App
P5551347,L001798,2023-10-27,129.75,Pagado,App
P5491946,L000026,2023-10-28,982.05,Pagado,Débito automático
P8017921,L000874,2023-10-28,1147.77,Pagado,App
P7795568,L000899,2023-10-28,5875.33,Pagado,App
P2345920,L001685,2023-10-28,2743.12,Pagado,Agente
P2133461,L000533,2023-10-29,8915.44,Pagado,App
P6867997,L001231,2023-10-29,3135.2,Parcial,App
P1084386,L001445,2023-10-29,930.62,Pagado,App
P2910720,L000864,2023-10-30,15503.44,Pagado,Agente
P8788293,L001224,2023-10-30,3862.17,Pagado,App
P1139537,L001664,2023-10-30,728.16,Parcial,Agencia
P3090865,L000134,2023-10-31,7923.88,Pagado,App
P6398528,L000308,2023-10-31,747.03,Parcial,Débito automático
P2795437,L000807,2023-10-31,3440.74,Vencido,Débito automático
P4360419,L001264,2023-11-01,2340.75,Pagado,Agencia
P9411547,L000472,2023-11-02,828.18,Pagado,Débito automático
P1727544,L000384,2023-11-03,806.94,Pagado,Débito automático
P8321474,L000131,2023-11-04,2136.84,Vencido,App
P8404902,L000930,2023-11-04,4041.81,Pagado,Agente
P4400953,L001071,2023-11-04,1572.59,Pagado,App
P2306728,L001046,2023-11-05,1887.79,Parcial,Débito automático
P6471499,L001189,2023-11-05,1086.3,Pagado,Débito automático
P3007387,L001703,2023-11-05,2059.62,Pagado,Agente
P6261415,L000086,2023-11-06,1552.37,Pagado,Agente
P6357240,L000605,2023-11-06,36.66,Pagado,Débito automático
P2137407,L001148,2023-11-06,30.24,Parcial,Débito automático
P6408662,L001379,2023-11-06,331.29,Pagado,Agencia
P7022674,L000009,2023-11-07,1936.52,Pagado,Débito automático
P5825658,L000331,2023-11-07,2020.19,Pagado,App
P5257682,L001551,2023-11-07,11364.32,Pagado,Agencia
P9743263,L001696,2023-11-07,5819.35,Parcial,Agencia
P8292657,L000849,2023-11-08,816.04,Pagado,App
P7893744,L001505,2023-11-08,3368.81,Pagado,Agencia
P5675638,L000566,2023-11-09,441.24,Pagado,Agencia
P5479421,L000707,2023-11-09,2489.07,Pagado,App
P8780612,L001261,2023-11-09,3219.96,Vencido,Débito automático
P5382463,L000129,2023-11-10,12309.81,Pagado,Débito automático
P3403361,L000418,2023-11-11,694.13,Pagado,Débito automático
P2124274,L001187,2023-11-11,1901.34,Parcial,Débito automático
P4161264,L001284,2023-11-11,4605.52,Pagado,Agencia
P9148051,L000427,2023-11-12,836.2,Pagado,App
P2681042,L000682,2023-11-12,2317.56,Pagado,Débito automático
P4543918,L000436,2023-11-13,15126.7,Parcial,Agencia
P1809249,L001292,2023-11-13,604.5,Pagado,Agente
P1763646,L001437,2023-11-13,3812.36,Pagado,Débito automático
P1589802,L001653,2023-11-13,7453.92,Pagado,Agencia
P1914794,L000250,2023-11-14,22313.2,Pagado,App
P9479356,L000106,2023-11-15,2265.88,Pagado,App
P4882808,L000795,2023-11-15,1500.99,Pagado,App
P1865901,L000292,2023-11-16,628.27,Parcial,Agencia
P7923579,L000759,2023-11-16,1769.28,Pagado,Débito automático
P9228157,L001125,2023-11-16,382.56,Pagado,App
P6531293,L000485,2023-11-17,146.89,Pagado,Agencia
P7845845,L000841,2023-11-17,130.69,Pagado,Débito automático
P3091745,L000508,2023-11-18,4251.37,Parcial,Agente
P9986473,L000765,2023-11-18,653.72,Pagado,Débito automático
P5638619,L001246,2023-11-18,617.62,Pagado,Débito automático
P9102253,L001362,2023-11-18,2939.46,Pagado,Agencia
P2201986,L001779,2023-11-19,322.31,Pagado,Débito automático
P8229768,L000619,2023-11-20,2082.21,Pagado,App
P9318184,L000853,2023-11-20,779.79,Pagado,App
P8898392,L001259,2023-11-20,2327.81,Pagado,App
P2743602,L001427,2023-11-20,63.34,Pagado,Agente
P9036641,L001504,2023-11-20,199.37,Pagado,Agencia
P9279821,L000031,2023-11-21,1420.96,Pagado,App
P5813613,L000141,2023-11-21,1962.03,Parcial,App
P6294016,L000242,2023-11-21,6739.22,Pagado,Agencia
P7961578,L000301,2023-11-21,1244.45,Pagado,App
P4131076,L001712,2023-11-21,1825.32,Pagado,Agente
