tx_id,cliente_id,monto,canal,fecha_hora,comercio,tipo_tx
TX0001380,C00402,529.35,App,2026-04-14 23:29:00,Gasolinera,Compra
TX0001381,C00108,365.01,POS,2026-03-17 15:48:00,Viajes,Pago
TX0001382,C00416,166.99,ATM,2026-02-04 02:41:00,Viajes,Transferencia
TX0001383,C00285,740.66,POS,2026-02-11 04:22:00,Viajes,Retiro
TX0001384,C00008,1883.74,App,2026-04-21 05:13:00,Viajes,Transferencia
TX0001385,C00223,233.32,App,2026-03-09 14:03:00,Supermercado,Compra
TX0001386,C00439,1438.97,ATM,2026-04-19 03:52:00,Farmacia,Compra
TX0001387,C00055,227.15,App,2026-04-07 00:33:00,Retail,Compra
TX0001388,C00292,150.05,POS,2026-03-16 09:25:00,Ecommerce,Pago
TX0001389,C00156,48.22,Web,2026-03-28 16:26:00,Ecommerce,Retiro
TX0001390,C00234,336.65,ATM,2026-03-23 00:07:00,Retail,Compra
TX0001391,C00370,429.2,POS,2026-02-10 23:48:00,Farmacia,Retiro
TX0001392,C00403,2156.18,POS,2026-04-17 01:29:00,Viajes,Compra
TX0001393,C00325,926.05,Web,2026-03-02 17:29:00,Restaurante,Transferencia
TX0001394,C00078,1354.42,App,2026-04-12 05:21:00,Restaurante,Pago
TX0001395,C00108,380.15,App,2026-02-25 15:52:00,Restaurante,Transferencia
TX0001396,C00186,1068.38,POS,2026-02-24 10:46:00,Ecommerce,Transferencia
TX0001397,C00039,252.86,Web,2026-04-01 02:51:00,Gasolinera,Transferencia
TX0001398,C00236,396.14,ATM,2026-01-26 12:01:00,Gasolinera,Retiro
TX0001399,C00042,58.66,POS,2026-04-03 20:34:00,Viajes,Transferencia
TX0001400,C00169,638.31,App,2026-01-25 02:49:00,Farmacia,Transferencia
TX0001401,C00103,17.9,App,2026-02-23 13:14:00,Viajes,Compra
TX0001402,C00276,348.73,POS,2026-02-27 03:39:00,Farmacia,Compra
TX0001403,C00315,861.16,ATM,2026-02-17 02:14:00,Servicios,Transferencia
TX0001404,C00296,888.31,App,2026-02-28 22:30:00,Retail,Transferencia
TX0001405,C00330,958.03,POS,2026-04-17 19:05:00,Farmacia,Transferencia
TX0001406,C00402,201.58,App,2026-02-12 16:02:00,Viajes,Transferencia
TX0001407,C00140,1195.04,App,2026-02-18 05:38:00,Retail,Retiro
TX0001408,C00153,194.98,POS,2026-03-26 00:35:00,Gasolinera,Transferencia
TX0001409,C00032,206.51,App,2026-02-24 18:23:00,Viajes,Compra
TX0001410,C00129,271.19,POS,2026-01-26 17:13:00,Viajes,Pago
TX0001411,C00276,202.96,App,2026-03-01 00:40:00,Gasolinera,Retiro
TX0001412,C00324,324.04,POS,2026-04-04 08:07:00,Farmacia,Compra
TX0001413,C00014,482.94,App,2026-02-17 16:53:00,Viajes,Transferencia
TX0001414,C00223,89.88,App,2026-02-25 11:28:00,Restaurante,Compra
TX0001415,C00295,24.34,Web,2026-02-19 02:54:00,Servicios,Compra
TX0001416,C00142,275.07,App,2026-03-15 06:39:00,Supermercado,Compra
TX0001417,C00430,316.13,Web,2026-04-08 15:11:00,Viajes,Compra
TX0001418,C00282,166.42,ATM,2026-04-07 14:42:00,Ecommerce,Compra
TX0001419,C00017,591.7,Web,2026-02-16 16:27:00,Supermercado,Transferencia
TX0001420,C00242,377.62,POS,2026-03-11 05:35:00,Servicios,Compra
TX0001421,C00371,53.47,App,2026-03-29 19:39:00,Restaurante,Transferencia
TX0001422,C00030,167.4,Web,2026-03-02 18:34:00,Supermercado,Compra
TX0001423,C00093,30.9,Web,2026-02-17 01:54:00,Servicios,Compra
TX0001424,C00128,663.18,Web,2026-03-01 05:09:00,Servicios,Transferencia
TX0001425,C00353,522.99,POS,2026-02-01 10:09:00,Viajes,Transferencia
TX0001426,C00293,1150.26,ATM,2026-03-15 18:11:00,Gasolinera,Compra
TX0001427,C00336,752.51,App,2026-01-23 05:17:00,Farmacia,Transferencia
TX0001428,C00305,233.63,POS,2026-02-16 07:06:00,Supermercado,Retiro
TX0001429,C00031,954.15,POS,2026-02-23 14:27:00,Retail,Compra
TX0001430,C00027,1029.21,POS,2026-04-16 09:29:00,Supermercado,Transferencia
TX0001431,C00277,289.08,Web,2026-02-21 06:56:00,Farmacia,Transferencia
TX0001432,C00210,406.28,POS,2026-02-28 06:53:00,Servicios,Compra
TX0001433,C00141,211.02,App,2026-04-05 19:02:00,Restaurante,Pago
TX0001434,C00132,1498.23,App,2026-02-04 00:45:00,Restaurante,Transferencia
TX0001435,C00428,450.97,Web,2026-03-09 00:36:00,Gasolinera,Compra
TX0001436,C00110,216.95,ATM,2026-04-11 01:29:00,Viajes,Pago
TX0001437,C00104,579.11,POS,2026-03-04 21:36:00,Viajes,Retiro
TX0001438,C00004,608.33,ATM,2026-02-26 20:07:00,Restaurante,Compra
TX0001439,C00244,658.61,POS,2026-04-17 01:47:00,Restaurante,Pago
TX0001440,C00303,1038.72,ATM,2026-02-18 16:57:00,Supermercado,Compra
TX0001441,C00103,426.8,App,2026-03-13 22:24:00,Restaurante,Pago
TX0001442,C00264,167.05,App,2026-04-05 04:39:00,Farmacia,Retiro
TX0001443,C00374,1602.25,Web,2026-02-11 13:51:00,Viajes,Compra
TX0001444,C00370,1000.68,POS,2026-01-25 02:03:00,Retail,Compra
TX0001445,C00215,312.77,ATM,2026-03-28 06:56:00,Supermercado,Pago
TX0001446,C00260,105.8,Web,2026-02-23 03:52:00,Viajes,Transferencia
TX0001447,C00341,226.36,App,2026-03-06 02:28:00,Servicios,Transferencia
TX0001448,C00212,268.69,POS,2026-02-05 05:44:00,Supermercado,Pago
TX0001449,C00078,1409.15,ATM,2026-04-22 01:53:00,Gasolinera,Compra
TX0001450,C00174,438.11,App,2026-03-23 19:06:00,Ecommerce,Pago
TX0001451,C00372,437.5,POS,2026-03-31 18:20:00,Farmacia,Retiro
TX0001452,C00271,292.39,POS,2026-04-18 05:16:00,Restaurante,Compra
TX0001453,C00258,146.22,ATM,2026-03-01 08:35:00,Supermercado,Retiro
TX0001454,C00248,334.42,App,2026-03-13 19:21:00,Supermercado,Transferencia
TX0001455,C00049,8.52,POS,2026-03-10 18:45:00,Retail,Transferencia
TX0001456,C00175,281.97,App,2026-03-01 16:10:00,Restaurante,Compra
TX0001457,C00368,420.71,POS,2026-01-29 18:01:00,Farmacia,Compra
TX0001458,C00391,1294.76,App,2026-04-05 22:43:00,Restaurante,Transferencia
TX0001459,C00426,351.24,POS,2026-02-01 16:26:00,Servicios,Retiro
TX0001460,C00033,1285.08,App,2026-04-09 11:18:00,Viajes,Transferencia
TX0001461,C00326,430.13,App,2026-02-28 14:13:00,Ecommerce,Compra
TX0001462,C00319,1628.56,POS,2026-02-09 08:00:00,Supermercado,Compra
TX0001463,C00085,741.01,Web,2026-01-26 09:43:00,Gasolinera,Retiro
TX0001464,C00056,527.47,App,2026-04-04 12:53:00,Gasolinera,Compra
TX0001465,C00314,417.59,App,2026-03-01 18:00:00,Ecommerce,Compra
TX0001466,C00029,105.38,POS,2026-02-28 19:48:00,Gasolinera,Pago
TX0001467,C00302,436.84,App,2026-04-16 00:50:00,Servicios,Compra
TX0001468,C00274,146.81,POS,2026-04-02 00:27:00,Viajes,Compra
TX0001469,C00137,1337.13,POS,2026-03-31 05:42:00,Farmacia,Retiro
TX0001470,C00161,276.27,POS,2026-02-21 17:40:00,Ecommerce,Compra
TX0001471,C00347,357.08,POS,2026-03-23 01:07:00,Farmacia,Compra
TX0001472,C00034,146.66,App,2026-02-28 23:52:00,Farmacia,Pago
TX0001473,C00402,115.98,POS,2026-03-13 20:31:00,Gasolinera,Transferencia
TX0001474,C00020,330.05,App,2026-04-03 23:42:00,Farmacia,Transferencia
TX0001475,C00360,149.52,App,2026-02-02 00:43:00,Servicios,Compra
TX0001476,C00399,124.82,App,2026-02-19 15:34:00,Supermercado,Compra
TX0001477,C00426,271.64,POS,2026-03-04 15:52:00,Ecommerce,Compra
TX0001478,C00442,1374.68,POS,2026-04-22 11:55:00,Viajes,Compra
TX0001479,C00392,272.93,ATM,2026-04-09 10:56:00,Viajes,Transferencia
TX0001480,C00323,374.63,App,2026-02-02 11:43:00,Viajes,Pago
TX0001481,C00054,1261.81,Web,2026-03-29 03:45:00,Servicios,Pago
TX0001482,C00194,589.44,POS,2026-03-17 20:02:00,Restaurante,Compra
TX0001483,C00426,263.18,ATM,2026-04-06 20:29:00,Servicios,Transferencia
TX0001484,C00362,422.51,POS,2026-03-04 23:00:00,Servicios,Retiro
TX0001485,C00366,277.51,POS,2026-03-30 00:34:00,Gasolinera,Transferencia
TX0001486,C00151,70.3,App,2026-02-27 03:28:00,Retail,Retiro
TX0001487,C00051,668.36,POS,2026-01-26 03:47:00,Viajes,Transferencia
TX0001488,C00037,21.57,ATM,2026-03-28 01:36:00,Ecommerce,Pago
TX0001489,C00420,84.44,Web,2026-03-05 21:07:00,Viajes,Compra
TX0001490,C00123,1547.95,Web,2026-03-18 23:06:00,Restaurante,Compra
TX0001491,C00356,1920.51,ATM,2026-03-02 19:36:00,Ecommerce,Transferencia
TX0001492,C00319,492.52,ATM,2026-03-10 01:15:00,Retail,Compra
TX0001493,C00019,789.8,App,2026-02-06 20:02:00,Farmacia,Transferencia
TX0001494,C00419,900.18,ATM,2026-04-03 03:28:00,Farmacia,Retiro
TX0001495,C00367,67.71,POS,2026-02-26 18:05:00,Restaurante,Compra
TX0001496,C00057,554.45,ATM,2026-04-11 09:09:00,Farmacia,Transferencia
TX0001497,C00092,241.31,App,2026-03-04 20:21:00,Farmacia,Compra
TX0001498,C00030,62.63,POS,2026-04-07 11:57:00,Restaurante,Transferencia
TX0001499,C00127,115.89,POS,2026-02-05 03:00:00,Farmacia,Transferencia
TX0001500,C00356,358.45,POS,2026-04-14 02:56:00,Farmacia,Compra
TX0001501,C00181,46.9,POS,2026-02-22 23:40:00,Farmacia,Transferencia
TX0001502,C00346,636.49,POS,2026-02-28 23:35:00,Restaurante,Compra
TX0001503,C00179,253.77,App,2026-03-01 22:56:00,Retail,Transferencia
TX0001504,C00216,164.06,ATM,2026-03-10 07:40:00,Restaurante,Compra
TX0001505,C00045,302.43,POS,2026-02-07 15:13:00,Viajes,Compra
TX0001506,C00341,144.04,ATM,2026-04-13 15:34:00,Restaurante,Compra
TX0001507,C00267,396.06,App,2026-01-29 00:55:00,Farmacia,Compra
TX0001508,C00139,95.79,Web,2026-03-27 18:30:00,Restaurante,Compra
TX0001509,C00222,227.0,Web,2026-02-16 18:37:00,Gasolinera,Compra
TX0001510,C00369,73.2,App,2026-02-16 07:20:00,Supermercado,Pago
TX0001511,C00044,449.6,App,2026-04-08 16:56:00,Restaurante,Retiro
TX0001512,C00047,636.4,POS,2026-03-18 15:51:00,Retail,Compra
TX0001513,C00046,246.42,POS,2026-03-24 05:06:00,Retail,Retiro
TX0001514,C00238,781.26,App,2026-02-23 23:17:00,Viajes,Compra
TX0001515,C00387,671.58,App,2026-04-04 02:09:00,Gasolinera,Transferencia
TX0001516,C00431,329.23,Web,2026-02-22 08:51:00,Viajes,Compra
TX0001517,C00184,566.17,POS,2026-02-14 23:45:00,Retail,Transferencia
TX0001518,C00068,1529.85,App,2026-03-30 20:07:00,Farmacia,Transferencia
TX0001519,C00369,621.48,App,2026-04-21 11:27:00,Farmacia,Compra
TX0001520,C00418,542.39,App,2026-03-24 21:39:00,Gasolinera,Transferencia
TX0001521,C00419,995.98,Web,2026-04-10 00:14:00,Restaurante,Transferencia
TX0001522,C00078,856.7,App,2026-01-31 12:54:00,Supermercado,Transferencia
TX0001523,C00284,309.47,Web,2026-04-01 09:59:00,Supermercado,Retiro
TX0001524,C00253,339.28,POS,2026-04-19 05:14:00,Viajes,Compra
TX0001525,C00097,455.76,ATM,2026-02-28 16:18:00,Ecommerce,Transferencia
TX0001526,C00275,440.59,App,2026-03-17 05:16:00,Retail,Compra
TX0001527,C00196,409.15,Web,2026-04-19 19:33:00,Retail,Compra
TX0001528,C00164,340.41,Web,2026-02-17 20:15:00,Restaurante,Transferencia
TX0001529,C00429,217.04,App,2026-02-15 21:37:00,Farmacia,Transferencia
TX0001530,C00380,348.57,App,2026-04-20 02:49:00,Gasolinera,Pago
TX0001531,C00094,2255.1,App,2026-03-05 19:34:00,Gasolinera,Compra
TX0001532,C00424,292.34,POS,2026-03-17 11:24:00,Servicios,Retiro
TX0001533,C00367,160.69,App,2026-02-04 23:01:00,Retail,Pago
TX0001534,C00110,490.07,POS,2026-03-07 23:47:00,Farmacia,Retiro
TX0001535,C00055,1289.53,POS,2026-03-29 17:47:00,Restaurante,Pago
TX0001536,C00018,1581.61,App,2026-02-04 09:09:00,Supermercado,Pago
TX0001537,C00007,94.92,POS,2026-01-24 14:32:00,Restaurante,Compra
TX0001538,C00299,1534.22,POS,2026-04-06 07:57:00,Restaurante,Pago
TX0001539,C00035,149.94,ATM,2026-02-28 17:17:00,Viajes,Compra
TX0001540,C00383,1075.6,App,2026-04-08 02:34:00,Servicios,Compra
TX0001541,C00279,1125.7,App,2026-02-08 17:55:00,Farmacia,Retiro
TX0001542,C00446,439.96,Web,2026-03-09 06:47:00,Gasolinera,Pago
TX0001543,C00333,329.93,POS,2026-04-15 04:05:00,Restaurante,Compra
TX0001544,C00050,997.38,Web,2026-02-02 06:35:00,Retail,Compra
TX0001545,C00035,966.65,ATM,2026-02-05 15:03:00,Ecommerce,Compra
TX0001546,C00260,130.61,App,2026-03-20 23:36:00,Supermercado,Transferencia
TX0001547,C00296,144.01,ATM,2026-01-25 20:17:00,Supermercado,Retiro
TX0001548,C00282,288.9,POS,2026-03-14 14:15:00,Ecommerce,Compra
TX0001549,C00187,1048.54,POS,2026-04-20 21:57:00,Restaurante,Transferencia
TX0001550,C00001,557.26,Web,2026-02-02 13:30:00,Farmacia,Retiro
TX0001551,C00028,53.52,POS,2026-03-16 09:10:00,Ecommerce,Transferencia
TX0001552,C00104,1714.17,POS,2026-03-10 21:12:00,Supermercado,Retiro
TX0001553,C00098,1019.28,POS,2026-02-06 21:32:00,Restaurante,Pago
TX0001554,C00353,419.22,ATM,2026-04-22 00:52:00,Retail,Pago
TX0001555,C00220,1742.69,App,2026-02-09 04:27:00,Ecommerce,Transferencia
TX0001556,C00179,336.33,POS,2026-03-12 16:14:00,Supermercado,Transferencia
TX0001557,C00313,145.34,POS,2026-03-06 22:05:00,Farmacia,Compra
TX0001558,C00285,705.33,App,2026-02-11 05:47:00,Farmacia,Pago
TX0001559,C00082,1635.67,POS,2026-02-11 20:12:00,Supermercado,Transferencia
TX0001560,C00200,413.53,App,2026-02-04 02:21:00,Farmacia,Compra
TX0001561,C00354,269.8,ATM,2026-03-25 17:56:00,Viajes,Compra
TX0001562,C00243,862.98,Web,2026-04-16 13:37:00,Viajes,Pago
TX0001563,C00262,971.66,Web,2026-04-17 23:56:00,Restaurante,Retiro
TX0001564,C00309,711.91,App,2026-02-21 07:09:00,Retail,Retiro
TX0001565,C00261,232.7,POS,2026-03-28 22:59:00,Retail,Compra
TX0001566,C00248,686.29,Web,2026-04-11 20:24:00,Servicios,Compra
TX0001567,C00383,372.97,POS,2026-02-13 04:31:00,Farmacia,Transferencia
TX0001568,C00047,618.64,Web,2026-02-04 01:49:00,Ecommerce,Pago
TX0001569,C00104,1827.37,App,2026-02-10 08:28:00,Retail,Compra
TX0001570,C00106,4.05,POS,2026-02-16 18:23:00,Farmacia,Retiro
TX0001571,C00257,343.2,App,2026-04-02 08:23:00,Supermercado,Compra
TX0001572,C00352,2063.76,POS,2026-01-26 19:24:00,Gasolinera,Compra
TX0001573,C00136,736.58,App,2026-03-12 18:23:00,Retail,Compra
TX0001574,C00045,297.7,App,2026-02-09 01:19:00,Gasolinera,Pago
TX0001575,C00328,285.25,POS,2026-03-18 20:25:00,Viajes,Transferencia
TX0001576,C00169,333.57,POS,2026-03-28 01:36:00,Supermercado,Transferencia
TX0001577,C00330,698.85,Web,2026-02-06 09:52:00,Gasolinera,Transferencia
TX0001578,C00179,265.53,App,2026-01-23 21:15:00,Ecommerce,Retiro
TX0001579,C00192,414.37,App,2026-02-28 18:47:00,Servicios,Pago
TX0001580,C00185,863.64,App,2026-03-09 16:24:00,Restaurante,Transferencia
TX0001581,C00252,26.14,POS,2026-02-10 19:23:00,Farmacia,Retiro
TX0001582,C00115,181.81,App,2026-02-08 06:14:00,Viajes,Transferencia
TX0001583,C00173,350.46,App,2026-01-24 00:53:00,Ecommerce,Compra
TX0001584,C00072,1447.2,Web,2026-04-04 00:04:00,Gasolinera,Compra
TX0001585,C00107,1817.86,POS,2026-03-18 10:54:00,Supermercado,Transferencia
TX0001586,C00175,21.64,App,2026-04-12 23:42:00,Viajes,Compra
TX0001587,C00078,1036.69,ATM,2026-03-16 09:22:00,Ecommerce,Compra
TX0001588,C00016,662.96,Web,2026-03-02 18:49:00,Ecommerce,Transferencia
TX0001589,C00169,583.51,POS,2026-04-21 22:21:00,Gasolinera,Retiro
TX0001590,C00144,205.29,Web,2026-04-17 00:52:00,Supermercado,Compra
TX0001591,C00161,297.71,App,2026-04-04 21:47:00,Farmacia,Compra
TX0001592,C00014,179.37,App,2026-02-03 00:45:00,Ecommerce,Compra
TX0001593,C00177,277.7,POS,2026-02-10 21:46:00,Gasolinera,Pago
TX0001594,C00057,489.59,ATM,2026-04-02 05:44:00,Ecommerce,Pago
TX0001595,C00210,496.26,App,2026-03-14 13:14:00,Servicios,Transferencia
TX0001596,C00042,366.69,ATM,2026-04-01 12:47:00,Servicios,Compra
TX0001597,C00427,1144.18,Web,2026-04-02 20:38:00,Restaurante,Compra
TX0001598,C00231,1102.43,Web,2026-02-03 21:53:00,Farmacia,Pago
TX0001599,C00058,1843.22,ATM,2026-01-25 19:25:00,Ecommerce,Pago
TX0001600,C00411,253.31,Web,2026-03-24 18:34:00,Farmacia,Compra
TX0001601,C00019,366.06,Web,2026-02-24 13:41:00,Viajes,Transferencia
TX0001602,C00010,197.39,POS,2026-02-22 21:45:00,Viajes,Pago
TX0001603,C00407,498.64,Web,2026-02-15 09:26:00,Servicios,Compra
TX0001604,C00144,16.55,POS,2026-02-03 22:24:00,Viajes,Compra
TX0001605,C00443,1656.31,POS,2026-03-29 22:22:00,Supermercado,Retiro
TX0001606,C00333,68.07,App,2026-01-28 19:48:00,Viajes,Compra
TX0001607,C00211,633.54,App,2026-03-29 22:24:00,Restaurante,Pago
TX0001608,C00383,1303.5,ATM,2026-03-01 12:12:00,Retail,Pago
TX0001609,C00261,1115.78,POS,2026-04-07 17:06:00,Restaurante,Compra
TX0001610,C00073,585.25,App,2026-01-27 11:18:00,Supermercado,Transferencia
TX0001611,C00084,654.64,ATM,2026-03-01 10:18:00,Ecommerce,Compra
TX0001612,C00375,1606.36,POS,2026-03-01 13:52:00,Farmacia,Compra
TX0001613,C00430,562.18,POS,2026-02-05 20:39:00,Gasolinera,Retiro
TX0001614,C00136,1498.65,POS,2026-03-24 09:29:00,Viajes,Pago
TX0001615,C00320,1479.14,Web,2026-03-18 02:04:00,Retail,Transferencia
TX0001616,C00013,217.85,Web,2026-03-29 19:09:00,Retail,Transferencia
TX0001617,C00209,1323.66,App,2026-02-03 19:25:00,Ecommerce,Retiro
TX0001618,C00337,2391.67,POS,2026-04-20 17:22:00,Retail,Pago
TX0001619,C00213,576.83,App,2026-03-05 14:41:00,Servicios,Compra
TX0001620,C00315,143.85,App,2026-03-03 11:55:00,Servicios,Compra
TX0001621,C00076,2033.08,POS,2026-04-02 16:31:00,Ecommerce,Compra
TX0001622,C00085,2295.11,ATM,2026-03-26 22:00:00,Servicios,Compra
TX0001623,C00186,430.38,App,2026-04-18 07:38:00,Ecommerce,Compra
TX0001624,C00310,693.07,App,2026-02-08 22:58:00,Retail,Compra
TX0001625,C00114,306.27,App,2026-02-25 15:00:00,Supermercado,Transferencia
TX0001626,C00170,982.22,App,2026-04-09 16:28:00,Restaurante,Compra
TX0001627,C00087,640.89,ATM,2026-02-26 09:38:00,Servicios,Transferencia
TX0001628,C00331,402.79,POS,2026-04-02 07:36:00,Farmacia,Transferencia
TX0001629,C00224,244.34,App,2026-02-25 18:29:00,Viajes,Compra
TX0001630,C00409,378.47,App,2026-02-01 22:13:00,Viajes,Compra
TX0001631,C00430,227.3,POS,2026-04-08 03:07:00,Farmacia,Compra
TX0001632,C00042,304.47,ATM,2026-04-21 06:59:00,Retail,Transferencia
TX0001633,C00383,116.07,POS,2026-04-05 12:53:00,Restaurante,Pago
TX0001634,C00371,466.99,App,2026-02-20 12:49:00,Retail,Compra
TX0001635,C00014,539.51,Web,2026-01-31 15:48:00,Gasolinera,Transferencia
TX0001636,C00360,114.77,POS,2026-02-12 07:25:00,Retail,Retiro
TX0001637,C00058,525.36,App,2026-04-06 23:46:00,Retail,Transferencia
TX0001638,C00407,186.42,POS,2026-04-08 16:53:00,Restaurante,Compra
TX0001639,C00161,300.24,Web,2026-04-08 22:34:00,Restaurante,Compra
TX0001640,C00057,2476.71,Web,2026-01-27 13:54:00,Supermercado,Pago
TX0001641,C00125,319.68,POS,2026-03-28 12:20:00,Viajes,Retiro
TX0001642,C00332,935.8,POS,2026-01-27 06:24:00,Viajes,Compra
TX0001643,C00074,237.98,App,2026-02-25 01:25:00,Retail,Transferencia
TX0001644,C00226,528.72,App,2026-04-05 07:52:00,Servicios,Compra
TX0001645,C00256,832.06,ATM,2026-02-19 01:54:00,Farmacia,Pago
TX0001646,C00115,29.01,App,2026-01-30 19:48:00,Restaurante,Pago
TX0001647,C00021,391.33,App,2026-02-26 02:19:00,Viajes,Transferencia
TX0001648,C00320,562.42,App,2026-02-11 06:28:00,Gasolinera,Compra
TX0001649,C00084,154.77,POS,2026-03-27 13:06:00,Farmacia,Transferencia
TX0001650,C00108,168.48,ATM,2026-02-04 06:44:00,Farmacia,Pago
TX0001651,C00033,3223.48,Web,2026-03-25 22:34:00,Gasolinera,Transferencia
TX0001652,C00137,1195.82,App,2026-02-27 09:24:00,Ecommerce,Compra
TX0001653,C00424,123.94,ATM,2026-04-01 04:24:00,Viajes,Transferencia
TX0001654,C00336,797.63,App,2026-03-22 20:51:00,Ecommerce,Transferencia
TX0001655,C00324,256.46,App,2026-02-27 20:32:00,Supermercado,Retiro
TX0001656,C00250,131.77,POS,2026-04-17 21:52:00,Gasolinera,Pago
TX0001657,C00110,237.83,App,2026-02-09 22:00:00,Farmacia,Transferencia
TX0001658,C00322,1281.78,Web,2026-01-28 06:58:00,Servicios,Compra
TX0001659,C00138,389.78,App,2026-04-18 13:12:00,Servicios,Transferencia
TX0001660,C00436,396.99,POS,2026-03-23 00:54:00,Farmacia,Compra
TX0001661,C00425,214.85,App,2026-01-23 02:09:00,Supermercado,Pago
TX0001662,C00290,230.08,App,2026-02-05 23:17:00,Supermercado,Transferencia
TX0001663,C00343,48.85,App,2026-02-01 06:23:00,Viajes,Compra
TX0001664,C00416,1051.37,Web,2026-04-08 01:33:00,Viajes,Pago
TX0001665,C00206,213.53,POS,2026-04-03 06:24:00,Viajes,Pago
TX0001666,C00155,1744.79,Web,2026-03-28 10:27:00,Retail,Pago
TX0001667,C00060,3101.21,ATM,2026-04-18 11:07:00,Gasolinera,Compra
TX0001668,C00192,284.31,App,2026-03-31 00:01:00,Gasolinera,Pago
TX0001669,C00036,214.65,App,2026-03-23 00:52:00,Farmacia,Compra
TX0001670,C00321,515.21,POS,2026-03-23 23:06:00,Viajes,Compra
TX0001671,C00364,910.73,POS,2026-03-05 22:45:00,Retail,Transferencia
TX0001672,C00204,754.43,ATM,2026-03-21 02:16:00,Farmacia,Compra
TX0001673,C00198,985.95,App,2026-03-31 06:58:00,Farmacia,Transferencia
TX0001674,C00138,1156.23,POS,2026-03-25 23:03:00,Gasolinera,Compra
TX0001675,C00220,857.67,ATM,2026-04-04 22:39:00,Viajes,Transferencia
TX0001676,C00146,285.99,ATM,2026-03-07 20:03:00,Viajes,Pago
TX0001677,C00160,1304.76,POS,2026-03-02 06:35:00,Servicios,Compra
TX0001678,C00128,541.77,App,2026-02-05 23:23:00,Gasolinera,Compra
TX0001679,C00141,607.15,ATM,2026-02-17 22:32:00,Retail,Compra
TX0001680,C00106,336.79,App,2026-02-16 18:54:00,Retail,Retiro
TX0001681,C00436,181.97,Web,2026-03-01 14:57:00,Servicios,Pago
TX0001682,C00166,415.64,POS,2026-01-23 21:14:00,Retail,Retiro
TX0001683,C00383,660.8,POS,2026-03-12 12:05:00,Supermercado,Compra
TX0001684,C00217,186.7,POS,2026-02-14 03:36:00,Farmacia,Transferencia
TX0001685,C00021,163.56,App,2026-02-15 09:38:00,Retail,Compra
TX0001686,C00103,673.44,Web,2026-03-15 17:40:00,Gasolinera,Compra
TX0001687,C00381,142.85,Web,2026-01-23 16:21:00,Servicios,Pago
TX0001688,C00255,44.03,POS,2026-02-23 21:39:00,Restaurante,Retiro
TX0001689,C00203,331.13,Web,2026-02-14 04:48:00,Servicios,Compra
TX0001690,C00293,825.36,App,2026-02-19 04:39:00,Retail,Pago
TX0001691,C00239,1161.28,POS,2026-02-20 13:57:00,Servicios,Compra
TX0001692,C00262,1377.04,ATM,2026-03-04 21:12:00,Retail,Compra
TX0001693,C00249,4.48,App,2026-02-05 09:48:00,Servicios,Retiro
TX0001694,C00397,259.05,ATM,2026-01-25 19:37:00,Servicios,Transferencia
TX0001695,C00013,596.72,App,2026-01-30 10:59:00,Retail,Pago
TX0001696,C00402,396.35,Web,2026-02-24 14:06:00,Farmacia,Compra
TX0001697,C00114,141.2,POS,2026-02-28 11:03:00,Supermercado,Compra
TX0001698,C00315,906.17,Web,2026-02-01 18:20:00,Viajes,Retiro
TX0001699,C00412,910.89,POS,2026-04-11 16:08:00,Farmacia,Compra
TX0001700,C00374,1301.02,POS,2026-01-25 17:54:00,Restaurante,Transferencia
TX0001701,C00300,65.74,ATM,2026-04-11 21:59:00,Servicios,Compra
TX0001702,C00272,422.61,App,2026-01-27 12:32:00,Retail,Transferencia
TX0001703,C00175,697.41,App,2026-01-27 01:45:00,Servicios,Retiro
TX0001704,C00347,255.2,ATM,2026-02-05 06:05:00,Retail,Retiro
TX0001705,C00350,365.61,App,2026-02-25 19:11:00,Ecommerce,Transferencia
TX0001706,C00438,568.12,POS,2026-02-13 02:45:00,Retail,Compra
TX0001707,C00314,468.31,App,2026-04-15 09:23:00,Gasolinera,Pago
TX0001708,C00004,796.16,Web,2026-03-30 03:00:00,Retail,Compra
TX0001709,C00071,2066.37,Web,2026-03-03 23:29:00,Ecommerce,Transferencia
TX0001710,C00001,1135.49,App,2026-04-01 05:34:00,Restaurante,Compra
TX0001711,C00223,449.88,POS,2026-02-01 15:52:00,Retail,Compra
TX0001712,C00259,62.95,POS,2026-02-21 20:58:00,Viajes,Compra
TX0001713,C00336,1041.25,POS,2026-04-01 08:03:00,Retail,Compra
TX0001714,C00022,472.16,App,2026-02-01 22:36:00,Viajes,Retiro
TX0001715,C00169,130.77,ATM,2026-03-24 10:43:00,Ecommerce,Transferencia
TX0001716,C00381,1160.53,Web,2026-04-11 00:01:00,Viajes,Transferencia
TX0001717,C00316,504.27,POS,2026-03-22 14:47:00,Ecommerce,Retiro
TX0001718,C00083,1591.74,Web,2026-02-27 21:26:00,Servicios,Pago
TX0001719,C00330,788.87,App,2026-03-27 11:49:00,Ecommerce,Retiro
TX0001720,C00220,128.82,App,2026-02-06 07:38:00,Gasolinera,Compra
TX0001721,C00021,79.78,POS,2026-02-26 11:57:00,Retail,Transferencia
TX0001722,C00440,168.16,ATM,2026-03-06 08:21:00,Viajes,Retiro
TX0001723,C00287,31.46,POS,2026-02-27 01:25:00,Gasolinera,Compra
TX0001724,C00166,970.1,POS,2026-03-20 23:33:00,Servicios,Compra
TX0001725,C00355,248.14,POS,2026-03-26 09:32:00,Servicios,Pago
