loan_id,customer_id,producto,fecha_desembolso,monto_desembolsado,saldo_actual,plazo_meses,tasa_anual,estado_credito,dias_mora,bucket_mora,provision,cuota_mensual,ingresos_estimados,ratio_cuota_ingreso
L000208,C00617,Consumo,2025-03-08,47854.57,40326.8,12,0.2569,Refinanciado,97,>90,20163.4,5012.37,7774.21,0.6447
L000209,C01032,Tarjeta,2022-11-27,28241.05,13761.34,36,0.1402,Vigente,29,1-30,412.84,894.46,21457.52,0.0417
L000210,C00067,Consumo,2025-08-13,23460.11,16613.16,24,0.0822,Vigente,0,0,166.13,1057.86,19399.55,0.0545
L000211,C00191,Consumo,2025-10-17,29169.13,18506.0,24,0.181,Vigente,0,0,185.06,1435.36,13196.73,0.1088
L000212,C00768,Capital de Trabajo,2023-03-22,133077.82,60740.32,24,0.3257,Vigente,0,0,607.4,7350.89,3319.08,2.2147
L000213,C00521,Tarjeta,2025-04-11,32171.25,15873.8,72,0.3355,Vigente,0,0,158.74,596.73,17590.08,0.0339
L000214,C00990,Consumo,2024-12-02,88762.85,75826.24,12,0.1605,Vigente,0,0,758.26,8584.11,15317.51,0.5604
L000215,C01141,Consumo,2025-06-26,80637.31,59081.52,48,0.2383,Vigente,0,0,590.82,2080.27,3983.17,0.5223
L000216,C00267,Capital de Trabajo,2024-11-23,175091.4,139396.83,12,0.1622,Vigente,31,31-60,13939.68,16957.6,8347.53,2.0315
L000217,C00485,Hipotecario,2025-02-26,3871.91,1108.31,36,0.1094,Cancelado,0,0,11.08,119.32,13177.77,0.0091
L000218,C01188,Tarjeta,2022-07-29,14805.45,6797.98,12,0.3151,Vigente,0,0,67.98,1622.55,20994.27,0.0773
L000219,C00376,Consumo,2024-12-25,39791.38,17231.58,12,0.3124,Refinanciado,0,0,172.32,4351.85,17218.81,0.2527
L000220,C00653,Tarjeta,2022-09-04,18089.07,12718.39,180,0.3135,Vigente,0,0,127.18,132.0,20703.48,0.0064
L000221,C00549,Consumo,2022-10-02,6858.63,5611.06,24,0.0849,Vigente,0,0,56.11,310.04,16580.45,0.0187
L000222,C01098,Tarjeta,2025-08-04,14221.58,12504.02,24,0.259,Vigente,0,0,125.04,746.04,7813.01,0.0955
L000223,C00073,Tarjeta,2025-05-24,10198.37,7348.41,48,0.3175,Vigente,0,0,73.48,279.92,7042.92,0.0397
L000224,C00308,Consumo,2025-04-27,46286.97,25619.09,60,0.1589,Cancelado,0,0,256.19,894.03,3061.44,0.292
L000225,C00199,Consumo,2025-02-21,21160.52,13576.48,48,0.0947,Refinanciado,0,0,135.76,482.59,9911.14,0.0487
L000226,C01154,Capital de Trabajo,2022-10-29,145571.1,100715.88,24,0.268,Vigente,0,0,1007.16,7691.01,10979.33,0.7005
L000227,C00572,Consumo,2025-09-17,42374.28,22613.25,12,0.2819,Vigente,0,0,226.13,4526.63,17836.69,0.2538
L000228,C00791,Hipotecario,2023-02-26,55538.74,32918.04,60,0.15,Vigente,0,0,329.18,1064.49,20831.59,0.0511
L000229,C01175,Hipotecario,2023-10-01,7993.78,4630.65,60,0.2895,Vigente,0,0,46.31,171.8,4078.5,0.0421
L000230,C00179,Consumo,2025-10-15,274375.22,182149.9,48,0.2812,Vigente,0,0,1821.5,7323.53,36007.44,0.2034
L000231,C00197,Capital de Trabajo,2022-12-06,171014.46,100358.56,12,0.3311,Vigente,0,0,1003.59,18969.78,13327.42,1.4234
L000232,C00735,Tarjeta,2024-05-22,27842.77,19180.78,60,0.2583,Vigente,0,0,191.81,583.91,9268.7,0.063
L000233,C00089,Capital de Trabajo,2023-04-28,59911.88,57692.43,12,0.1356,Vigente,0,0,576.92,5669.66,16539.5,0.3428
L000234,C00799,Capital de Trabajo,2023-11-27,159742.91,149372.96,72,0.1953,Vigente,0,0,1493.73,2651.95,10066.35,0.2634
L000235,C00788,Tarjeta,2025-04-12,8704.85,8121.47,24,0.2899,Vigente,0,0,81.21,467.85,21238.48,0.022
L000236,C00748,Tarjeta,2024-12-05,14039.57,7808.5,48,0.258,Cancelado,0,0,78.09,367.95,7465.36,0.0493
L000237,C00209,Tarjeta,2024-10-05,16878.65,12510.55,12,0.2178,Vigente,0,0,125.11,1712.9,7522.59,0.2277
L000238,C00493,Consumo,2023-06-27,9560.44,5798.15,120,0.3055,Vigente,0,0,57.98,104.01,17770.18,0.0059
L000239,C01154,Capital de Trabajo,2024-01-22,59350.98,32766.61,48,0.2596,Refinanciado,0,0,327.67,1557.47,2531.39,0.6153
L000240,C00665,Tarjeta,2022-05-17,46501.23,18487.45,12,0.1594,Vigente,0,0,184.87,4492.79,19892.19,0.2259
L000241,C01037,Consumo,2025-10-12,46365.91,28286.34,36,0.3062,Vigente,0,0,282.86,1682.31,11726.43,0.1435
L000242,C00871,Tarjeta,2023-09-15,61046.6,43618.48,12,0.0851,Vigente,0,0,436.18,5520.14,14947.5,0.3693
L000243,C00732,Capital de Trabajo,2026-03-14,47054.65,13754.12,48,0.3165,Vigente,0,0,137.54,1290.57,19339.6,0.0667
L000244,C01130,Consumo,2025-04-25,1615.06,809.33,24,0.1685,Vigente,0,0,8.09,78.63,8472.22,0.0093
L000245,C00698,Consumo,2024-02-14,10084.12,6925.78,48,0.1113,Vigente,0,0,69.26,233.47,15717.8,0.0149
L000246,C01123,Tarjeta,2023-03-25,124628.67,71838.84,12,0.322,Vigente,0,0,718.39,13729.93,20926.22,0.6561
L000247,C00594,Tarjeta,2024-12-22,57058.65,29969.98,60,0.3351,Refinanciado,0,0,299.7,1269.65,3943.73,0.3219
L000248,C00886,Tarjeta,2023-06-29,63644.53,23942.78,60,0.3215,Vigente,0,0,239.43,1401.77,13549.36,0.1035
L000249,C00852,Vehicular,2024-04-10,138255.3,46077.2,36,0.0812,Vigente,0,0,460.77,4152.27,10743.85,0.3865
L000250,C00325,Hipotecario,2023-05-20,273677.39,218342.64,12,0.0928,Vigente,0,0,2183.43,24922.89,29223.94,0.8528
L000251,C00979,Tarjeta,2023-05-17,24354.54,19169.74,48,0.0906,Vigente,0,0,191.7,553.36,5925.62,0.0934
L000252,C00956,Consumo,2025-08-29,64751.63,40357.49,12,0.127,Vigente,0,0,403.57,6081.26,11415.62,0.5327
L000253,C00894,Hipotecario,2025-04-06,3705.99,1100.83,24,0.2351,Vigente,0,0,11.01,190.72,18272.85,0.0104
L000254,C00144,Tarjeta,2025-06-06,9993.8,7061.6,72,0.2488,Vigente,0,0,70.62,173.34,5421.78,0.032
L000255,C00384,Capital de Trabajo,2025-04-27,9399.45,7880.52,60,0.2907,Vigente,21,1-30,236.42,202.2,3684.62,0.0549
L000256,C00216,Tarjeta,2026-02-02,54610.4,24262.11,72,0.3286,Vigente,0,0,242.62,1007.71,16115.27,0.0625
L000257,C00324,Consumo,2024-09-12,4060.97,2467.3,24,0.1264,Vigente,0,0,24.67,190.59,7267.63,0.0262
L000258,C01039,Consumo,2024-03-05,39923.95,13136.88,24,0.1577,Vigente,0,0,131.37,1925.83,5529.96,0.3483
L000259,C00217,Consumo,2024-12-03,36014.77,21552.57,48,0.1348,Cancelado,0,0,215.53,851.45,16836.24,0.0506
L000260,C00951,Tarjeta,2025-12-14,52495.3,37060.08,36,0.2843,Vigente,0,0,370.6,1872.77,13430.86,0.1394
L000261,C00183,Hipotecario,2023-07-20,46226.75,13265.01,12,0.0832,Vigente,51,31-60,1326.5,4172.73,44392.68,0.094
L000262,C00270,Tarjeta,2023-11-27,14029.44,12380.66,24,0.1533,Vigente,0,0,123.81,674.17,9107.75,0.074
L000263,C00945,Consumo,2022-11-10,41262.05,12260.73,48,0.2492,Refinanciado,0,0,122.61,1073.84,11416.39,0.0941
L000264,C00870,Consumo,2023-06-26,186235.84,68991.51,36,0.2019,Vigente,0,0,689.92,6217.69,24946.05,0.2492
L000265,C00467,Consumo,2023-09-06,38782.93,18174.19,12,0.2957,Vigente,0,0,181.74,4187.59,11301.51,0.3705
L000266,C00305,Vehicular,2025-07-09,139173.42,81755.28,180,0.274,Vigente,0,0,817.55,985.04,19139.14,0.0515
L000267,C01168,Hipotecario,2024-02-17,33188.8,8389.79,120,0.2317,Vigente,0,0,83.9,340.66,6678.43,0.051
L000268,C00111,Tarjeta,2022-06-08,25627.46,7328.64,36,0.335,Vigente,0,0,73.29,950.35,17463.27,0.0544
L000269,C01014,Tarjeta,2025-01-28,49804.76,12510.19,12,0.2287,Vigente,4,1-30,375.31,5099.59,19404.45,0.2628
L000270,C00232,Consumo,2023-08-11,46759.86,23396.82,12,0.1492,Vigente,0,0,233.97,4478.04,16499.67,0.2714
L000271,C00595,Tarjeta,2023-12-08,17567.55,7835.06,60,0.0938,Vigente,0,0,78.35,320.26,21696.15,0.0148
L000272,C00173,Consumo,2025-03-18,16864.5,6718.28,24,0.3131,Cancelado,0,0,67.18,922.7,18836.14,0.049
L000273,C00973,Capital de Trabajo,2025-01-29,135007.29,65024.3,48,0.2773,Cancelado,0,0,650.24,3592.6,14149.41,0.2539
L000274,C01031,Hipotecario,2024-08-16,7568.98,5736.0,12,0.0945,Cancelado,0,0,57.36,690.35,12355.97,0.0559
L000275,C01179,Consumo,2025-07-01,32238.4,26574.84,24,0.2074,Cancelado,0,0,265.75,1621.86,3647.96,0.4446
L000276,C00546,Tarjeta,2022-12-21,16205.52,6310.01,24,0.2907,Vigente,0,0,63.1,871.52,21555.47,0.0404
L000277,C00548,Vehicular,2022-08-21,102233.0,100103.72,12,0.1622,Vigente,0,0,1001.04,9901.27,4897.97,2.0215
L000278,C00518,Consumo,2024-11-06,5071.8,4528.58,36,0.3181,Refinanciado,0,0,45.29,185.7,2777.6,0.0669
L000279,C00914,Consumo,2025-01-21,27786.95,23490.6,36,0.1485,Vigente,0,0,234.91,886.48,15159.48,0.0585
L000280,C00215,Capital de Trabajo,2024-07-09,90326.78,23803.28,48,0.2178,Vigente,0,0,238.03,2291.67,13052.36,0.1756
L000281,C00134,Vehicular,2025-12-01,35874.8,24731.7,24,0.1154,Vigente,0,0,247.32,1667.28,15418.68,0.1081
L000282,C00285,Vehicular,2025-01-12,43356.38,24275.06,24,0.2135,Refinanciado,139,>90,12137.53,2192.21,9993.51,0.2194
L000283,C01150,Tarjeta,2023-11-24,16741.4,12423.95,36,0.2807,Vigente,0,0,124.24,595.58,19613.47,0.0304
L000284,C00686,Tarjeta,2025-05-17,35919.12,13686.31,120,0.314,Cancelado,0,0,136.86,393.31,5812.74,0.0677
L000285,C01176,Consumo,2022-09-04,64956.58,23967.54,24,0.1655,Vigente,0,0,239.68,3154.45,8116.19,0.3887
L000286,C00331,Consumo,2023-06-27,2684.06,1294.42,60,0.1159,Vigente,0,0,12.94,49.92,4729.66,0.0106
L000287,C01139,Tarjeta,2025-05-21,39688.07,21909.15,48,0.0823,Vigente,0,0,219.09,894.88,1827.38,0.4897
L000288,C00894,Tarjeta,2024-03-10,49303.37,36000.74,72,0.3086,Vigente,0,0,360.01,896.09,19525.28,0.0459
L000289,C00899,Consumo,2025-02-17,59349.5,37604.48,180,0.1076,Cancelado,0,0,376.04,365.2,14809.33,0.0247
L000290,C01099,Capital de Trabajo,2024-10-08,152791.27,77785.4,36,0.3364,Vigente,0,0,777.85,5671.95,7044.13,0.8052
L000291,C01190,Capital de Trabajo,2023-02-23,86767.24,73775.85,24,0.3126,Vigente,0,0,737.76,4745.44,11031.88,0.4302
L000292,C00078,Tarjeta,2023-04-03,39870.48,23398.44,72,0.1905,Vigente,0,0,233.98,659.25,10690.44,0.0617
L000293,C00947,Consumo,2022-08-28,47131.34,27651.19,24,0.1312,Vigente,0,0,276.51,2221.46,12650.82,0.1756
L000294,C00688,Consumo,2025-10-04,11390.23,7581.65,72,0.1928,Vigente,0,0,75.82,188.7,13088.59,0.0144
L000295,C00021,Tarjeta,2023-12-07,12770.1,5243.81,24,0.2908,Vigente,0,0,52.44,686.82,3013.48,0.2279
L000296,C00566,Consumo,2023-03-15,10624.16,4059.98,48,0.2188,Vigente,0,0,40.6,269.77,14045.58,0.0192
L000297,C00827,Consumo,2023-03-31,38678.36,28765.59,24,0.1026,Vigente,0,0,287.66,1776.95,7128.88,0.2493
L000298,C00179,Hipotecario,2022-09-01,160491.84,151813.32,48,0.3303,Vigente,0,0,1518.13,4447.96,43478.37,0.1023
L000299,C01136,Consumo,2024-01-17,16565.65,12064.38,24,0.2111,Vigente,0,0,120.64,835.94,12022.88,0.0695
L000300,C01083,Tarjeta,2023-02-05,54391.16,50338.99,60,0.3001,Vigente,0,0,503.39,1178.57,18437.92,0.0639
L000301,C00905,Tarjeta,2022-08-28,45998.18,18873.29,60,0.3251,Vigente,0,0,188.73,1015.87,15077.84,0.0674
L000302,C00669,Tarjeta,2024-08-21,11213.08,6570.83,60,0.2127,Vigente,0,0,65.71,226.64,4239.75,0.0535
L000303,C00191,Tarjeta,2025-01-24,19759.64,18745.45,12,0.1534,Vigente,33,31-60,1874.55,1899.23,16099.19,0.118
L000304,C00708,Consumo,2025-06-22,39463.36,16078.15,60,0.2963,Vigente,0,0,160.78,852.61,11735.89,0.0726
L000305,C01059,Consumo,2024-02-20,44131.87,15242.53,36,0.3136,Vigente,0,0,152.43,1610.32,9850.9,0.1635
L000306,C00379,Capital de Trabajo,2025-04-03,49576.09,16523.59,24,0.2246,Vigente,0,0,165.24,2529.62,7427.07,0.3406
L000307,C00387,Vehicular,2022-07-12,23803.98,14802.85,60,0.1631,Vigente,0,0,148.03,461.44,16591.21,0.0278
L000308,C00237,Consumo,2023-02-10,43929.47,24278.13,72,0.095,Vigente,0,0,242.78,668.09,4566.73,0.1463
L000309,C00616,Consumo,2023-01-01,46698.14,35723.51,36,0.2785,Vigente,0,0,357.24,1658.43,43971.56,0.0377
L000310,C00283,Consumo,2022-08-03,50259.17,25617.08,12,0.112,Vigente,0,0,256.17,4657.35,15023.35,0.31
L000311,C00001,Tarjeta,2026-01-14,38722.58,13374.27,24,0.23,Vigente,0,0,133.74,1984.53,3261.44,0.6085
L000312,C00464,Hipotecario,2025-09-29,20666.5,11532.43,48,0.1655,Vigente,0,0,115.32,501.81,16352.4,0.0307
L000313,C00967,Capital de Trabajo,2022-12-17,170123.91,151448.12,12,0.2108,Vigente,0,0,1514.48,17165.5,6686.94,2.567
L000314,C00172,Hipotecario,2024-10-03,2709.26,1745.26,60,0.3226,Vigente,0,0,17.45,59.72,11832.23,0.005
L000315,C01111,Capital de Trabajo,2023-03-19,166047.66,98079.52,36,0.3386,Vigente,0,0,980.8,6174.21,6623.07,0.9322
L000316,C01147,Consumo,2024-07-22,142185.93,72895.52,72,0.2681,Vigente,0,0,728.96,2504.25,20325.39,0.1232
L000317,C00843,Consumo,2025-04-29,44141.0,16648.78,12,0.3204,Vigente,0,0,166.49,4856.98,18311.73,0.2652
L000318,C00690,Hipotecario,2022-08-14,61085.96,23272.99,120,0.2221,Vigente,54,31-60,2327.3,622.11,18945.58,0.0328
L000319,C00575,Capital de Trabajo,2023-07-13,109748.76,40452.84,36,0.0935,Vigente,0,0,404.53,3333.62,8638.24,0.3859
L000320,C00165,Consumo,2023-11-25,24585.94,14040.85,36,0.3067,Vigente,0,0,140.41,892.4,5753.3,0.1551
L000321,C00383,Consumo,2024-11-02,52618.44,42159.85,12,0.296,Cancelado,0,0,421.6,5682.79,4031.77,1.4095
L000322,C00209,Hipotecario,2022-09-22,54788.71,48518.39,48,0.2106,Vigente,0,0,485.18,1381.82,9009.38,0.1534
L000323,C00224,Consumo,2023-02-18,28225.71,25971.91,60,0.1079,Vigente,0,0,259.72,521.19,9663.18,0.0539
L000324,C00003,Capital de Trabajo,2024-06-07,85913.25,71835.71,24,0.3045,Vigente,0,0,718.36,4669.74,20602.31,0.2267
L000325,C00372,Consumo,2024-04-29,38136.91,18763.85,24,0.2943,Vigente,0,0,187.64,2056.69,14827.11,0.1387
L000326,C00611,Hipotecario,2023-09-07,40183.91,32235.93,72,0.1488,Vigente,47,31-60,3223.59,641.16,13341.06,0.0481
L000327,C00116,Capital de Trabajo,2023-10-05,25377.97,12601.67,36,0.1515,Vigente,0,0,126.02,811.74,16352.76,0.0496
L000328,C00447,Consumo,2024-12-17,106517.32,67578.53,60,0.2487,Vigente,49,31-60,6757.85,2216.8,29429.0,0.0753
L000329,C00415,Tarjeta,2025-04-05,44667.99,14782.58,36,0.2425,Vigente,0,0,147.83,1541.67,20625.27,0.0747
L000330,C01119,Hipotecario,2023-06-30,34860.39,23833.08,60,0.1934,Vigente,0,0,238.33,693.37,11862.22,0.0585
L000331,C00892,Tarjeta,2023-08-04,55165.6,42086.94,24,0.1018,Vigente,1,1-30,1262.61,2532.56,17854.91,0.1418
L000332,C01048,Consumo,2023-07-02,35378.61,12163.47,12,0.3069,Vigente,0,0,121.63,3853.03,2638.29,1.4604
L000333,C00663,Consumo,2022-10-26,17008.84,13212.69,36,0.0857,Vigente,0,0,132.13,512.96,14608.66,0.0351
L000334,C01074,Hipotecario,2022-08-31,10279.85,6974.78,36,0.1905,Vigente,0,0,69.75,339.95,21053.12,0.0161
L000335,C00718,Consumo,2025-02-17,247541.12,221387.85,36,0.0906,Vigente,0,0,2213.88,7499.12,20677.51,0.3627
L000336,C01103,Capital de Trabajo,2023-12-17,40205.27,17692.27,120,0.3017,Vigente,0,0,176.92,436.13,12001.57,0.0363
L000337,C01051,Capital de Trabajo,2023-03-27,28066.82,22610.21,72,0.2754,Vigente,0,0,226.1,497.17,17640.58,0.0282
L000338,C00271,Consumo,2023-08-22,131457.05,65336.14,24,0.1679,Vigente,0,0,653.36,6397.03,4592.29,1.393
L000339,C00562,Consumo,2024-10-07,63724.57,40459.68,24,0.2392,Vigente,0,0,404.6,3290.31,19416.54,0.1695
L000340,C00804,Consumo,2025-09-25,6976.82,2729.86,120,0.1783,Vigente,0,0,27.3,68.51,8888.63,0.0077
L000341,C00247,Hipotecario,2023-11-21,52279.58,25847.94,36,0.2082,Vigente,0,0,258.48,1754.56,11408.23,0.1538
L000342,C00387,Tarjeta,2026-01-22,64110.46,59064.97,120,0.3042,Vigente,0,0,590.65,696.77,9737.61,0.0716
L000343,C00702,Hipotecario,2024-08-12,27902.41,17874.61,48,0.2645,Vigente,0,0,178.75,735.05,7224.85,0.1017
L000344,C00559,Consumo,2023-11-06,101638.9,40531.5,48,0.164,Vigente,0,0,405.31,2464.74,21225.14,0.1161
L000345,C00973,Capital de Trabajo,2022-12-03,133436.06,87747.87,36,0.1723,Vigente,0,0,877.48,4345.2,11842.51,0.3669
L000346,C00984,Consumo,2022-10-24,33000.79,18194.83,12,0.1128,Vigente,0,0,181.95,3060.27,20161.41,0.1518
L000347,C00352,Tarjeta,2023-11-23,139604.73,38072.99,24,0.3296,Refinanciado,21,1-30,1142.19,7734.1,17366.98,0.4453
L000348,C00753,Tarjeta,2025-08-11,39686.34,22062.18,36,0.2335,Vigente,0,0,220.62,1359.81,4101.69,0.3315
L000349,C00781,Tarjeta,2025-11-13,127867.01,118658.83,60,0.2694,Cancelado,0,0,1186.59,2705.24,2115.99,1.2785
L000350,C01025,Tarjeta,2025-04-06,244838.67,137085.79,72,0.1043,Vigente,0,0,1370.86,3755.21,45320.02,0.0829
L000351,C00546,Consumo,2022-06-23,57075.82,30337.68,36,0.1851,Vigente,0,0,303.38,1878.9,6680.02,0.2813
L000352,C00079,Tarjeta,2025-05-10,52057.81,22656.73,12,0.2442,Vigente,0,0,226.57,5397.53,17755.69,0.304
L000353,C00334,Tarjeta,2023-04-15,35327.19,22631.36,24,0.1558,Vigente,0,0,226.31,1701.3,10857.01,0.1567
L000354,C00889,Consumo,2024-05-15,9141.62,3341.68,12,0.2769,Vigente,0,0,33.42,972.74,14427.95,0.0674
L000355,C01122,Hipotecario,2024-06-27,46679.27,19966.37,36,0.0839,Vigente,0,0,199.66,1405.44,29023.06,0.0484
L000356,C01106,Consumo,2024-05-16,18556.05,9192.96,36,0.2965,Vigente,0,0,91.93,668.28,6692.36,0.0999
L000357,C00502,Consumo,2024-12-30,50703.51,43505.67,12,0.198,Vigente,0,0,435.06,5061.9,2703.98,1.872
L000358,C00765,Consumo,2024-02-23,19288.52,10335.28,12,0.1552,Vigente,0,0,103.35,1856.84,16333.3,0.1137
L000359,C00921,Capital de Trabajo,2025-10-07,55799.64,44144.98,36,0.0862,Vigente,0,0,441.45,1683.6,3580.16,0.4703
L000360,C00550,Consumo,2022-11-04,133152.63,79953.56,48,0.2933,Vigente,0,0,799.54,3587.63,13387.79,0.268
L000361,C00014,Tarjeta,2026-01-05,43949.03,13099.6,48,0.0846,Vigente,87,61-90,3274.9,993.06,5425.91,0.183
L000362,C00392,Vehicular,2025-12-17,32839.21,17269.66,72,0.1833,Vigente,0,0,172.7,539.7,13016.32,0.0415
L000363,C00310,Consumo,2024-01-12,52618.62,37473.31,24,0.2486,Vigente,0,0,374.73,2737.48,10460.25,0.2617
L000364,C00386,Capital de Trabajo,2025-02-19,169902.66,140057.26,60,0.1341,Vigente,0,0,1400.57,3211.44,10712.26,0.2998
L000365,C00974,Tarjeta,2025-10-21,26042.35,20063.3,24,0.2445,Vigente,0,0,200.63,1350.4,19660.99,0.0687
L000366,C01118,Capital de Trabajo,2023-09-03,72009.13,39962.84,24,0.2371,Vigente,0,0,399.63,3711.77,13128.41,0.2827
L000367,C01117,Consumo,2025-06-27,53710.41,43036.4,24,0.2634,Vigente,0,0,430.36,2827.41,5610.13,0.504
L000368,C00340,Consumo,2024-09-10,36214.15,30547.16,48,0.093,Vigente,0,0,305.47,824.63,13543.6,0.0609
L000369,C00597,Consumo,2025-08-09,38560.36,21481.43,12,0.3071,Vigente,0,0,214.81,4200.19,19501.54,0.2154
L000370,C00757,Consumo,2026-03-15,2253.83,2105.9,24,0.2303,Vigente,0,0,21.06,115.54,7172.68,0.0161
L000371,C01046,Tarjeta,2024-05-06,36370.64,9313.84,120,0.3396,Vigente,0,0,93.14,406.02,1986.9,0.2043
L000372,C00291,Tarjeta,2024-01-29,32509.27,12202.38,12,0.2586,Vigente,0,0,122.02,3409.68,10024.91,0.3401
L000373,C00306,Hipotecario,2024-03-10,165092.28,54942.0,24,0.2122,Vigente,0,0,549.42,8338.54,29776.49,0.28
L000374,C00634,Consumo,2022-08-03,39484.59,27135.74,24,0.2172,Cancelado,0,0,271.36,2002.53,9913.39,0.202
L000375,C01152,Vehicular,2024-08-27,141007.53,72715.4,24,0.2995,Vigente,0,0,727.15,7634.97,15165.39,0.5034
L000376,C00625,Hipotecario,2022-07-05,18204.93,9738.28,36,0.2611,Vigente,0,0,97.38,637.73,11413.31,0.0559
L000377,C00939,Consumo,2023-04-29,63131.41,24728.41,48,0.164,Vigente,0,0,247.28,1530.94,19160.58,0.0799
L000378,C00848,Hipotecario,2023-09-16,120256.55,94602.48,72,0.2524,Vigente,64,61-90,23650.62,2091.8,39419.91,0.0531
L000379,C00442,Hipotecario,2023-07-13,252238.87,185177.03,24,0.2685,Vigente,0,0,1851.77,13331.88,27061.53,0.4927
L000380,C00503,Consumo,2023-12-23,25225.8,8318.87,48,0.2545,Vigente,0,0,83.19,659.29,3463.45,0.1904
L000381,C00130,Consumo,2024-08-05,28970.18,25319.72,36,0.2458,Vigente,0,0,253.2,1002.53,13351.34,0.0751
L000382,C01156,Tarjeta,2023-01-02,41710.7,41098.0,12,0.2008,Vigente,0,0,410.98,4173.85,12818.23,0.3256
L000383,C00597,Vehicular,2026-01-16,36402.92,12975.82,12,0.0902,Vigente,0,0,129.76,3307.21,7955.4,0.4157
L000384,C00862,Vehicular,2023-06-19,15390.01,9510.8,24,0.247,Vigente,0,0,95.11,799.64,21315.22,0.0375
L000385,C00593,Vehicular,2022-08-12,19572.75,15600.84,24,0.2008,Vigente,0,0,156.01,979.29,21271.66,0.046
L000386,C00999,Hipotecario,2025-05-17,75940.19,23047.26,24,0.0854,Vigente,0,0,230.47,3434.4,14630.74,0.2347
L000387,C00325,Hipotecario,2025-10-30,94185.41,81958.04,60,0.1214,Vigente,0,0,819.58,1760.33,15724.21,0.112
L000388,C01093,Tarjeta,2025-10-24,22959.54,14472.73,24,0.3225,Vigente,0,0,144.73,1265.17,17683.12,0.0715
L000389,C00448,Consumo,2023-10-07,151772.02,139364.13,36,0.1447,Vigente,0,0,1393.64,4825.93,11822.75,0.4082
L000390,C00819,Vehicular,2023-09-22,27036.93,21317.34,12,0.096,Vigente,0,0,213.17,2469.37,16804.99,0.1469
L000391,C01189,Consumo,2022-11-27,15541.33,13259.12,24,0.2224,Vigente,0,0,132.59,791.57,5449.23,0.1453
L000392,C00709,Consumo,2023-01-01,24082.0,10769.31,60,0.2127,Vigente,0,0,107.69,486.74,9385.07,0.0519
L000393,C00265,Capital de Trabajo,2025-07-21,65045.22,18403.14,24,0.1836,Vigente,0,0,184.03,3207.81,15004.71,0.2138
L000394,C00612,Consumo,2025-08-07,147420.1,86552.12,36,0.1334,Vigente,0,0,865.52,4641.28,21432.88,0.2165
L000395,C00832,Hipotecario,2024-04-24,46354.42,27960.55,24,0.1229,Vigente,0,0,279.61,2168.81,20340.52,0.1066
L000396,C00674,Consumo,2024-10-31,37227.7,32857.52,60,0.1911,Cancelado,0,0,328.58,739.03,15705.15,0.0471
L000397,C00157,Capital de Trabajo,2023-02-23,164847.26,139093.39,24,0.2882,Vigente,0,0,1390.93,8848.18,5701.79,1.5518
L000398,C00251,Tarjeta,2023-05-20,7435.21,4825.2,36,0.1222,Cancelado,0,0,48.25,231.77,12128.22,0.0191
L000399,C00878,Vehicular,2022-06-01,88752.15,84136.76,48,0.3197,Cancelado,0,0,841.37,2440.13,7263.01,0.336
L000400,C00530,Capital de Trabajo,2025-02-15,157319.28,122657.81,24,0.2361,Vigente,0,0,1226.58,8102.6,17609.56,0.4601
L000401,C00327,Tarjeta,2024-07-26,45827.72,13819.95,24,0.1216,Vigente,0,0,138.2,2141.68,12049.36,0.1777
L000402,C00961,Consumo,2024-08-01,33777.79,15677.75,12,0.1614,Vigente,0,0,156.78,3269.13,7820.46,0.418
L000403,C00895,Capital de Trabajo,2025-03-12,151224.87,100415.37,180,0.1941,Refinanciado,0,0,1004.15,1003.21,6465.02,0.1552
L000404,C00097,Tarjeta,2025-04-29,35281.26,8889.96,60,0.283,Vigente,0,0,88.9,754.43,10908.25,0.0692
L000405,C00513,Hipotecario,2023-02-28,170923.85,44965.43,24,0.3035,Vigente,0,0,449.65,9283.3,39888.02,0.2327
L000406,C00216,Consumo,2025-06-07,41448.71,15426.69,60,0.1145,Vigente,0,0,154.27,769.91,8603.75,0.0895
L000407,C01156,Tarjeta,2025-05-23,105673.93,92890.38,12,0.199,Refinanciado,0,0,928.9,10558.59,10457.01,1.0097
L000408,C00125,Tarjeta,2025-08-18,33888.82,25857.8,48,0.1828,Vigente,0,0,258.58,835.08,7160.47,0.1166
L000409,C01106,Tarjeta,2025-09-11,51821.0,32071.64,24,0.0894,Vigente,0,0,320.72,2352.24,17323.05,0.1358
L000410,C00059,Consumo,2024-12-18,18612.62,6703.75,24,0.3378,Vigente,0,0,67.04,1037.5,21411.25,0.0485
L000411,C00161,Hipotecario,2025-10-02,57670.32,47550.3,24,0.2449,Cancelado,0,0,475.5,2991.41,8643.78,0.3461
L000412,C00284,Consumo,2022-12-24,28257.44,20106.6,60,0.2009,Cancelado,0,0,201.07,565.57,9177.93,0.0616
L000413,C00106,Consumo,2024-08-20,45673.19,28618.76,120,0.221,Vigente,0,0,286.19,464.72,2204.24,0.2108
L000414,C01129,Consumo,2023-10-14,34354.98,25216.87,12,0.1488,Vigente,0,0,252.17,3288.92,10177.66,0.3232
L000415,C00228,Hipotecario,2025-01-31,51340.07,41282.74,24,0.114,Vigente,0,0,412.83,2383.03,14429.27,0.1652
L000416,C00318,Hipotecario,2025-07-28,35382.95,29143.68,12,0.2954,Vigente,0,0,291.44,3819.59,2247.56,1.6994
